erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x34ab46ad91bb850a758c9eccf0a5c972ecb9f282,74.05
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xee4dbdf74779d11f5abd0dae2ee2a87cfd5c3080,42.9
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x8081ebcc47bdcdd502a284ae31a830b6c3f2d9be,14.53
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xf4c8b065713f6dd763d4ed7ca4846d27a23d088a,114.25
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x655989690c7de34c88fc7679f5194e2e87318ff1,1894.51
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x8f85d2853e478d2ea627c77cf88eef36e111bb56,59.29
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xe21b6e8cea58dabff81820cfb5a51bc3bc3b7997,899.36
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xd7cdae39adbdae849d65e0f03a3554d2d7afc1bd,43.02
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x040b063c262660c088ae6f258cccd1a4abc00f82,0.22
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x347b5c15f75c869c71218883be15f5a57811b0fb,0.72
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x20daacb0864ff9a5e07d05ea16fa56cd00fdc16d,27822.72
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x4d9fed7af38c4691e992d5d6396d8b2fc773fc99,21.9
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xcd66a0ae53cc1f58b2e709e5def44d06a19c71ce,228.55
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xb3549a1999cea0801f043294164ff9820bb29999,9.4
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xfae08e5cd1fdd11a3059f66784773b79b6cc1bea,155.99
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xa96cabc515b6a71ff21d21e576b28ba3c88b6057,251.17
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xd365b1d34492bbd1304db734e369e4ec103c7722,1198.48
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xaf25039e1280aa4e80a7792eb44676b7ad05e418,205.18
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xdd2b8633c5aabc37b4dc57587b4bf357bcb68e60,848.1
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x4c3fa36a3c10fd7a8cd3530a4a9ac6cb7aa341cc,100.38
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x9aaae3eafcbdd422cd1db6c5aae26134905c45a4,52.19
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x8249519d5f1cdd8ae8f79270b81f2bc411574e10,16607.95
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xad283b2002115957f1ed1d2b59ec6f84e83dda39,125.02
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xb43452a77eb58665e6701bd5243b015015c7af37,65.4
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xf92b4b6a18b993cf76c332fd8f8c30030926b0bc,28.22
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x1d8209728b3151cf0f11ef14013a783d9a440a5d,434.66
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xf141edc79b9d28c09fa5b70548b23008b79f2124,177.01
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x567bc8a6a5473c5d624bc4053a8f5486c55721bf,139.97
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x0505a5c3dc876d509716e83aed83021840ea0696,39.65
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x44e45c4af784da8ac5455d4148ac870ab6fc72bb,2165.66
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x237f1cb9c39ff08d7c3127749cd82e2967fb38bb,268.69
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xf9137558b2fdaa33981c74a0322549a986c393cc,0.55
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x5d3d2cf68736d5fa6203b7b1d613ff1d1dc8b07f,17.47
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x3b5700fb1a9ba423f8ac1c0db283b67a8ea41f4f,0.69
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x5ef4ca99d46f719be3374e0ea3687f21b4eb714c,26.68
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x62c7e396b6852f1833aa9e9f052c72ff78a8edba,62.51
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x3d2ad78023c25373223f0f356d7a84f76bdd4b66,622.77
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x27b4ccb700a16d3929ec26852f73a735bb152d61,40.76
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xf691b54ac1e0cc77078dfbac2a71d3056f494bdf,5414.19
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x65eaa047aa177972dd81c74852283b75c5b6b870,71.19
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xe30d4f4470f3bf62e075a2614c089f9af8e39f19,36.36
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x90dae5c4182d4685850150718ea63fb6c13c5d53,7512.06
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xc568e10c406da98b2eeeff44c9fbb1d5281cd89b,57.9
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x88882e661ed8cb398b21f1cf13651bd8b47a0588,7042.86
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x9d3ce206fa696269f6876c6370f42d0eafe9620f,34.1
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x89f1fe78618c57defd6c69d2a0f316a73bcd2ed8,1.45
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xf1c8d18f5725d9d378f5526ca6cf144c75f09302,9.03
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x02a5257d60c7918959ca542a4a3ceea61293d618,200.99
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x946a83ad61edc35dd5dcd028dfeed2a72c11d960,84.52
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xf5777c26a144132a3fb708cc98a91f2bd8207b23,4.98
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xf00e2a42b95e5e65655b441c0f43353b5b97c7d3,142.49
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x463870a4246ca08dc2893696a60363092720c6f0,18.41
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xf557c535dab891c6c8e3ac5b52e5dca23d4ea029,22.49
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xae5499976ffd3e58be47bdd51c787a5201d957f4,2.8
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x69d925eeaeee4c74408ee8c55c0605d0f1e0acd0,138.85
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x8a22fe68c60c1cfc8e3d50128ba2170fbe7cc961,22.3
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xb13dc69991da517026b17f08a380294d6e66418b,460.81
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xaa64c66b45ea3375454f26ec33ffdc8bf55664af,129.53
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xb409f12962d8349c9e11afa3fc7a45b9252c921b,0.11
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xf569d0f97a7e9bab177d7a2cdad17eddd1c5ff42,5062.34
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x0db6bff4127183bf64eedd2bc77baa374b9ea92f,537.2
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x9de5fb2e82681cbf0f9885b2e17c7aadaf7c6a32,587.22
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xaeab2c097bd7a9e5dbd83feba500aa56fb0c5930,277.88
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x337036a2c90243809114941dbcd67f0615de0a33,40.71
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xbd5726acb80f5b497c28a0f4d70c7c30a5f6de5a,144.67
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x0536875720bb7cf9fe9a93caae834ff281beaf7c,298.71
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x2faed634727c6b084b2d18693c06d6346c74b386,31689.93
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xa2a76515fe779badd0ba5db3f62c51c14d2a70b8,854.58
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x986cf81673ba64b5eb697e0c8e920459e8c48dcb,1.73
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x184380eb8d51a5c795ff3d6da095649572430f22,63.04
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x4d588a581fef0b98b642f53685c905866a522027,449.24
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x012e414b3043e5de1714cc0a03fa6e0125efd80e,0.01
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x491c7d30ee783ffcf87c4d8cd7b2ae7cea6e02c7,0.01
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x2ed0f4e9769591d8eff038abd884187c8101c7f3,41.27
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x51893709cde4ae79ec0e369857bb92aa462bbb8f,0.03
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xebb9cbd30abc8c494b59af38cb525c18a29a437d,0.03
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x38b250f73a4cc49307e237dca1b672779bc2e9fd,0.04
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x09f5524a9927735d8afb02ce73ec31b9f8b4c16d,0.01
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x7d9c5bc975394b1b6cf8a9109efa8ba87238582d,0.02
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0xffc57ab280cb8d1e47e11ce225f113612cff3d8e,0.41
erc20,0xdf7837de1f2fa4631d716cf2502f8b230f1dcc32,0x0da1d27ab726669ed32ff3963cd9167ffaa04742,0.06
